Evaluation,SolutionId,EP,HVMinus
3000,0,0.3922953770907634,-0.5857822814431141
3000,1,0.3910022793973864,-0.5855166416567786
3000,2,0.3908770710672019,-0.5845136774436979
3000,3,0.39160859478046733,-0.5857767906631124
3000,4,0.3922349115498122,-0.585780232338736
3000,5,0.391086020610909,-0.5856744288834985
3000,6,0.39255455320553917,-0.5858650898607948
3000,7,0.3915414372299117,-0.5856961705913429
3000,8,0.3909536873341965,-0.585497183726031
3000,9,0.3909369120436523,-0.5854001609986494
3000,0,0.3922953770907634,-0.5857822814431141
3000,1,0.3910022793973864,-0.5855166416567786
3000,2,0.3908770710672019,-0.5845136774436979
3000,3,0.39160859478046733,-0.5857767906631124
3000,4,0.3922349115498122,-0.585780232338736
3000,5,0.391086020610909,-0.5856744288834985
3000,6,0.39255455320553917,-0.5858650898607948
3000,7,0.3915414372299117,-0.5856961705913429
3000,8,0.3909536873341965,-0.585497183726031
3000,9,0.3909369120436523,-0.5854001609986494
