family,front_type,budget,run,checkpoint_eval,checkpoint_fraction,incumbent_found_at,distance_to_final_elite_medoid
RWA3D,extremePointsFronts,5000,18,300,0.1,200,0.4038617025814493
RWA3D,extremePointsFronts,5000,18,800,0.26666666666666666,400,0.3011395234357392
RWA3D,extremePointsFronts,5000,18,1500,0.5,400,0.3011395234357392
RWA3D,extremePointsFronts,5000,18,2300,0.7666666666666667,2000,0.26280248974712167
RWA3D,extremePointsFronts,5000,18,3000,1.0,2600,0.258275268662585
RWA3D,extremePointsFronts,5000,19,300,0.1,300,0.3441482009337832
RWA3D,extremePointsFronts,5000,19,800,0.26666666666666666,800,0.32035660812355055
RWA3D,extremePointsFronts,5000,19,1500,0.5,800,0.32035660812355055
RWA3D,extremePointsFronts,5000,19,2300,0.7666666666666667,800,0.32035660812355055
RWA3D,extremePointsFronts,5000,19,3000,1.0,2400,0.25323956731964703
RWA3D,extremePointsFronts,5000,20,300,0.1,300,0.2707029572668175
RWA3D,extremePointsFronts,5000,20,800,0.26666666666666666,500,0.30222653905044317
RWA3D,extremePointsFronts,5000,20,1500,0.5,1300,0.32734751085303504
RWA3D,extremePointsFronts,5000,20,2300,0.7666666666666667,1300,0.32734751085303504
RWA3D,extremePointsFronts,5000,20,3000,1.0,2800,0.32630025403249874
RWA3D,extremePointsFronts,5000,21,300,0.1,300,0.2981038771233556
RWA3D,extremePointsFronts,5000,21,800,0.26666666666666666,700,0.21264484152896704
RWA3D,extremePointsFronts,5000,21,1500,0.5,1200,0.2267858513265193
RWA3D,extremePointsFronts,5000,21,2300,0.7666666666666667,1700,0.28765310974341507
RWA3D,extremePointsFronts,5000,21,3000,1.0,2400,0.2534125544829737
RWA3D,extremePointsFronts,5000,22,300,0.1,100,0.40694632873093806
RWA3D,extremePointsFronts,5000,22,800,0.26666666666666666,800,0.18115935497223568
RWA3D,extremePointsFronts,5000,22,1500,0.5,800,0.18115935497223568
RWA3D,extremePointsFronts,5000,22,2300,0.7666666666666667,2200,0.17992998637374966
RWA3D,extremePointsFronts,5000,22,3000,1.0,2200,0.17992998637374966
RWA3D,extremePointsFronts,5000,23,300,0.1,300,0.32341231964766215
RWA3D,extremePointsFronts,5000,23,800,0.26666666666666666,700,0.2814272758512465
RWA3D,extremePointsFronts,5000,23,1500,0.5,700,0.2814272758512465
RWA3D,extremePointsFronts,5000,23,2300,0.7666666666666667,1900,0.24795741903567975
RWA3D,extremePointsFronts,5000,23,3000,1.0,1900,0.24795741903567975
RWA3D,extremePointsFronts,5000,24,300,0.1,300,0.25975342550561287
RWA3D,extremePointsFronts,5000,24,800,0.26666666666666666,700,0.3269386952962216
RWA3D,extremePointsFronts,5000,24,1500,0.5,1100,0.15271057083550743
RWA3D,extremePointsFronts,5000,24,2300,0.7666666666666667,2300,0.11932144515476675
RWA3D,extremePointsFronts,5000,24,3000,1.0,2900,0.11580273711042532
RWA3D,extremePointsFronts,5000,25,300,0.1,300,0.08815379545250998
RWA3D,extremePointsFronts,5000,25,800,0.26666666666666666,700,0.12078106580176619
RWA3D,extremePointsFronts,5000,25,1500,0.5,900,0.08882156000028722
RWA3D,extremePointsFronts,5000,25,2300,0.7666666666666667,2000,0.1119138212295751
RWA3D,extremePointsFronts,5000,25,3000,1.0,2900,0.08180416021932932
RWA3D,extremePointsFronts,5000,26,300,0.1,300,0.37415106309092117
RWA3D,extremePointsFronts,5000,26,800,0.26666666666666666,800,0.10590696014982207
RWA3D,extremePointsFronts,5000,26,1500,0.5,1100,0.1420754626316887
RWA3D,extremePointsFronts,5000,26,2300,0.7666666666666667,2000,0.14303019196112837
RWA3D,extremePointsFronts,5000,26,3000,1.0,2000,0.14303019196112837
RWA3D,extremePointsFronts,5000,27,300,0.1,300,0.45666945817402355
RWA3D,extremePointsFronts,5000,27,800,0.26666666666666666,800,0.3166158979030485
RWA3D,extremePointsFronts,5000,27,1500,0.5,1500,0.28732504969146666
RWA3D,extremePointsFronts,5000,27,2300,0.7666666666666667,2000,0.28825497658595234
RWA3D,extremePointsFronts,5000,27,3000,1.0,3000,0.28272579844628387
RWA3D,extremePointsFronts,5000,28,300,0.1,300,0.40694632873093806
RWA3D,extremePointsFronts,5000,28,800,0.26666666666666666,800,0.2455774090665951
RWA3D,extremePointsFronts,5000,28,1500,0.5,1000,0.2507412453465324
RWA3D,extremePointsFronts,5000,28,2300,0.7666666666666667,1000,0.2507412453465324
RWA3D,extremePointsFronts,5000,28,3000,1.0,1000,0.2507412453465324
RWA3D,extremePointsFronts,5000,29,300,0.1,300,0.20150342694411705
RWA3D,extremePointsFronts,5000,29,800,0.26666666666666666,800,0.2302161604972151
RWA3D,extremePointsFronts,5000,29,1500,0.5,1500,0.11109394887307979
RWA3D,extremePointsFronts,5000,29,2300,0.7666666666666667,2200,0.10706691258221192
RWA3D,extremePointsFronts,5000,29,3000,1.0,2900,0.0
RWA3D,extremePointsFronts,5000,30,300,0.1,300,0.24519302783212757
RWA3D,extremePointsFronts,5000,30,800,0.26666666666666666,500,0.3025686036085987
RWA3D,extremePointsFronts,5000,30,1500,0.5,1100,0.24828611790971702
RWA3D,extremePointsFronts,5000,30,2300,0.7666666666666667,1100,0.24828611790971702
RWA3D,extremePointsFronts,5000,30,3000,1.0,3000,0.2508316274864888
RE3D,referenceFronts,5000,1,300,0.1,300,0.2943337885769294
RE3D,referenceFronts,5000,1,800,0.26666666666666666,600,0.3671116078779003
RE3D,referenceFronts,5000,1,1500,0.5,1500,0.36711061111008375
RE3D,referenceFronts,5000,1,2300,0.7666666666666667,1700,0.36636546574562745
RE3D,referenceFronts,5000,1,3000,1.0,1700,0.36636546574562745
RE3D,referenceFronts,5000,2,300,0.1,300,0.3325620044095583
RE3D,referenceFronts,5000,2,800,0.26666666666666666,700,0.19090841363647776
RE3D,referenceFronts,5000,2,1500,0.5,1100,0.14447186404821194
RE3D,referenceFronts,5000,2,2300,0.7666666666666667,2300,0.17365651329601994
RE3D,referenceFronts,5000,2,3000,1.0,3000,0.21030503804175726
RE3D,referenceFronts,5000,3,300,0.1,300,0.2848677539258306
RE3D,referenceFronts,5000,3,800,0.26666666666666666,800,0.24198893540032979
RE3D,referenceFronts,5000,3,1500,0.5,1500,0.16926001203720967
RE3D,referenceFronts,5000,3,2300,0.7666666666666667,1900,0.16780640678488754
RE3D,referenceFronts,5000,3,3000,1.0,1900,0.16780640678488754
RE3D,referenceFronts,5000,4,300,0.1,300,0.1509630393029053
RE3D,referenceFronts,5000,4,800,0.26666666666666666,600,0.3179091112609239
RE3D,referenceFronts,5000,4,1500,0.5,1200,0.34387767619255055
RE3D,referenceFronts,5000,4,2300,0.7666666666666667,1200,0.34387767619255055
RE3D,referenceFronts,5000,4,3000,1.0,2400,0.3431941965261464
RE3D,referenceFronts,5000,5,300,0.1,300,0.27763041955304474
RE3D,referenceFronts,5000,5,800,0.26666666666666666,700,0.30645281632710564
RE3D,referenceFronts,5000,5,1500,0.5,1100,0.3028840046586261
RE3D,referenceFronts,5000,5,2300,0.7666666666666667,2300,0.3061090378444159
RE3D,referenceFronts,5000,5,3000,1.0,2800,0.30590799381883527
RE3D,referenceFronts,5000,6,300,0.1,300,0.29802497333492994
RE3D,referenceFronts,5000,6,800,0.26666666666666666,700,0.26750173253427534
RE3D,referenceFronts,5000,6,1500,0.5,1300,0.2141059092376507
RE3D,referenceFronts,5000,6,2300,0.7666666666666667,1800,0.3387031078260648
RE3D,referenceFronts,5000,6,3000,1.0,2500,0.21030700040036296
RE3D,referenceFronts,5000,7,300,0.1,300,0.33198491551974685
RE3D,referenceFronts,5000,7,800,0.26666666666666666,800,0.2519074440141341
RE3D,referenceFronts,5000,7,1500,0.5,800,0.2519074440141341
RE3D,referenceFronts,5000,7,2300,0.7666666666666667,800,0.2519074440141341
RE3D,referenceFronts,5000,7,3000,1.0,2800,0.19644499048366895
RE3D,referenceFronts,5000,8,300,0.1,200,0.4087672914203621
RE3D,referenceFronts,5000,8,800,0.26666666666666666,800,0.40141435024389155
RE3D,referenceFronts,5000,8,1500,0.5,1300,0.38557225868599526
RE3D,referenceFronts,5000,8,2300,0.7666666666666667,2300,0.35509305690654214
RE3D,referenceFronts,5000,8,3000,1.0,2300,0.35509305690654214
RE3D,referenceFronts,5000,9,300,0.1,300,0.13284908000027396
RE3D,referenceFronts,5000,9,800,0.26666666666666666,600,0.12779297395129868
RE3D,referenceFronts,5000,9,1500,0.5,1500,0.13648048417780517
RE3D,referenceFronts,5000,9,2300,0.7666666666666667,1700,0.14519632301488822
RE3D,referenceFronts,5000,9,3000,1.0,2600,0.13456487936670414
RE3D,referenceFronts,5000,10,300,0.1,300,0.2912596865546264
RE3D,referenceFronts,5000,10,800,0.26666666666666666,800,0.18807768982694806
RE3D,referenceFronts,5000,10,1500,0.5,1500,0.15965340127405714
RE3D,referenceFronts,5000,10,2300,0.7666666666666667,1900,0.15656193624826686
RE3D,referenceFronts,5000,10,3000,1.0,1900,0.15656193624826686
RE3D,referenceFronts,5000,11,300,0.1,300,0.3459637450342315
RE3D,referenceFronts,5000,11,800,0.26666666666666666,800,0.346150808231936
RE3D,referenceFronts,5000,11,1500,0.5,1500,0.3168095431769034
RE3D,referenceFronts,5000,11,2300,0.7666666666666667,2300,0.32086869676630436
RE3D,referenceFronts,5000,11,3000,1.0,2700,0.3206574177695659
RE3D,referenceFronts,5000,12,300,0.1,100,0.2189526882310147
RE3D,referenceFronts,5000,12,800,0.26666666666666666,800,0.22183742921991648
RE3D,referenceFronts,5000,12,1500,0.5,900,0.2216912113885354
RE3D,referenceFronts,5000,12,2300,0.7666666666666667,1900,0.23173533269268495
RE3D,referenceFronts,5000,12,3000,1.0,1900,0.23173533269268495
RE3D,referenceFronts,5000,13,300,0.1,300,0.3988551543084219
RE3D,referenceFronts,5000,13,800,0.26666666666666666,800,0.16202194183065635
RE3D,referenceFronts,5000,13,1500,0.5,1500,0.10740889402694227
RE3D,referenceFronts,5000,13,2300,0.7666666666666667,1700,0.10470315121383074
RE3D,referenceFronts,5000,13,3000,1.0,1700,0.10470315121383074
RE3D,referenceFronts,5000,14,300,0.1,200,0.31713702584151154
RE3D,referenceFronts,5000,14,800,0.26666666666666666,700,0.10412244814841992
RE3D,referenceFronts,5000,14,1500,0.5,900,0.141966619549225
RE3D,referenceFronts,5000,14,2300,0.7666666666666667,900,0.141966619549225
RE3D,referenceFronts,5000,14,3000,1.0,900,0.141966619549225
RE3D,referenceFronts,5000,15,300,0.1,300,0.20564868563144953
RE3D,referenceFronts,5000,15,800,0.26666666666666666,800,0.14595775086197024
RE3D,referenceFronts,5000,15,1500,0.5,900,0.15020307999635388
RE3D,referenceFronts,5000,15,2300,0.7666666666666667,1800,0.1520748860631131
RE3D,referenceFronts,5000,15,3000,1.0,1800,0.1520748860631131
RE3D,referenceFronts,5000,16,300,0.1,300,0.27201082120973885
RE3D,referenceFronts,5000,16,800,0.26666666666666666,500,0.2241010869550029
RE3D,referenceFronts,5000,16,1500,0.5,1400,0.24603836408483687
RE3D,referenceFronts,5000,16,2300,0.7666666666666667,1700,0.2493537781127708
RE3D,referenceFronts,5000,16,3000,1.0,1700,0.2493537781127708
RE3D,referenceFronts,5000,17,300,0.1,300,0.40493674338473495
RE3D,referenceFronts,5000,17,800,0.26666666666666666,600,0.40209708589919313
RE3D,referenceFronts,5000,17,1500,0.5,1500,0.13169645726778853
RE3D,referenceFronts,5000,17,2300,0.7666666666666667,1800,0.11021353120009456
RE3D,referenceFronts,5000,17,3000,1.0,1800,0.11021353120009456
RE3D,referenceFronts,5000,18,300,0.1,300,0.13071725133523382
RE3D,referenceFronts,5000,18,800,0.26666666666666666,600,0.1246727434733872
RE3D,referenceFronts,5000,18,1500,0.5,600,0.1246727434733872
RE3D,referenceFronts,5000,18,2300,0.7666666666666667,2000,0.11663395750351391
RE3D,referenceFronts,5000,18,3000,1.0,2000,0.11663395750351391
RE3D,referenceFronts,5000,19,300,0.1,300,0.2023060382979933
RE3D,referenceFronts,5000,19,800,0.26666666666666666,800,0.17131497931547932
RE3D,referenceFronts,5000,19,1500,0.5,1100,0.1723043681383844
RE3D,referenceFronts,5000,19,2300,0.7666666666666667,2000,0.17228211541975647
RE3D,referenceFronts,5000,19,3000,1.0,2000,0.17228211541975647
RE3D,referenceFronts,5000,20,300,0.1,100,0.3641281475306396
RE3D,referenceFronts,5000,20,800,0.26666666666666666,800,0.18476498035092678
RE3D,referenceFronts,5000,20,1500,0.5,1400,0.19985792416050996
RE3D,referenceFronts,5000,20,2300,0.7666666666666667,2200,0.1724516874536084
RE3D,referenceFronts,5000,20,3000,1.0,2200,0.1724516874536084
RE3D,referenceFronts,5000,21,300,0.1,300,0.18024202198923267
RE3D,referenceFronts,5000,21,800,0.26666666666666666,800,0.10500603651371397
RE3D,referenceFronts,5000,21,1500,0.5,1000,0.07247333133725223
RE3D,referenceFronts,5000,21,2300,0.7666666666666667,1600,0.11127098835723791
RE3D,referenceFronts,5000,21,3000,1.0,2500,0.15826447698671003
RE3D,referenceFronts,5000,22,300,0.1,300,0.2760739761911952
RE3D,referenceFronts,5000,22,800,0.26666666666666666,800,0.4074883636557227
RE3D,referenceFronts,5000,22,1500,0.5,1500,0.3425984013220008
RE3D,referenceFronts,5000,22,2300,0.7666666666666667,1600,0.3728473547660057
RE3D,referenceFronts,5000,22,3000,1.0,1600,0.3728473547660057
RE3D,referenceFronts,5000,23,300,0.1,300,0.25660208024132247
RE3D,referenceFronts,5000,23,800,0.26666666666666666,700,0.10339633088692395
RE3D,referenceFronts,5000,23,1500,0.5,1500,0.07426353408059859
RE3D,referenceFronts,5000,23,2300,0.7666666666666667,2200,0.0
RE3D,referenceFronts,5000,23,3000,1.0,2900,0.0
RE3D,referenceFronts,5000,24,300,0.1,300,0.13761209822999113
RE3D,referenceFronts,5000,24,800,0.26666666666666666,800,0.14948783141911806
RE3D,referenceFronts,5000,24,1500,0.5,1100,0.13351025299671127
RE3D,referenceFronts,5000,24,2300,0.7666666666666667,2000,0.1302731453524541
RE3D,referenceFronts,5000,24,3000,1.0,2000,0.1302731453524541
RE3D,referenceFronts,5000,25,300,0.1,300,0.3403865606758081
RE3D,referenceFronts,5000,25,800,0.26666666666666666,800,0.22544038401886646
RE3D,referenceFronts,5000,25,1500,0.5,800,0.22544038401886646
RE3D,referenceFronts,5000,25,2300,0.7666666666666667,1700,0.2433822071833879
RE3D,referenceFronts,5000,25,3000,1.0,2600,0.20564737869865446
RE3D,referenceFronts,5000,26,300,0.1,300,0.18986477495155266
RE3D,referenceFronts,5000,26,800,0.26666666666666666,700,0.25798971310801844
RE3D,referenceFronts,5000,26,1500,0.5,700,0.25798971310801844
RE3D,referenceFronts,5000,26,2300,0.7666666666666667,2100,0.1566237197783657
RE3D,referenceFronts,5000,26,3000,1.0,2700,0.15724126887134177
RE3D,referenceFronts,5000,27,300,0.1,300,0.37309080303638675
RE3D,referenceFronts,5000,27,800,0.26666666666666666,700,0.33768369476375415
RE3D,referenceFronts,5000,27,1500,0.5,1200,0.30419886720455624
RE3D,referenceFronts,5000,27,2300,0.7666666666666667,2100,0.3696573611128057
RE3D,referenceFronts,5000,27,3000,1.0,2100,0.3696573611128057
RE3D,referenceFronts,5000,28,300,0.1,300,0.241610188425967
RE3D,referenceFronts,5000,28,800,0.26666666666666666,800,0.2873376674866812
RE3D,referenceFronts,5000,28,1500,0.5,800,0.2873376674866812
RE3D,referenceFronts,5000,28,2300,0.7666666666666667,800,0.2873376674866812
RE3D,referenceFronts,5000,28,3000,1.0,800,0.2873376674866812
RE3D,referenceFronts,5000,29,300,0.1,300,0.3606101902151275
RE3D,referenceFronts,5000,29,800,0.26666666666666666,800,0.3697166609281863
RE3D,referenceFronts,5000,29,1500,0.5,1400,0.3752905981546113
RE3D,referenceFronts,5000,29,2300,0.7666666666666667,1400,0.3752905981546113
RE3D,referenceFronts,5000,29,3000,1.0,1400,0.3752905981546113
RE3D,referenceFronts,5000,30,300,0.1,300,0.41015803031164394
RE3D,referenceFronts,5000,30,800,0.26666666666666666,800,0.3825822517218338
RE3D,referenceFronts,5000,30,1500,0.5,1300,0.35006565850378274
RE3D,referenceFronts,5000,30,2300,0.7666666666666667,1300,0.35006565850378274
RE3D,referenceFronts,5000,30,3000,1.0,1300,0.35006565850378274
RWA3D,referenceFronts,5000,1,300,0.1,300,0.4169360610731544
RWA3D,referenceFronts,5000,1,800,0.26666666666666666,800,0.2373267280448482
RWA3D,referenceFronts,5000,1,1500,0.5,1500,0.23257740259259538
RWA3D,referenceFronts,5000,1,2300,0.7666666666666667,2200,0.23328049407418602
RWA3D,referenceFronts,5000,1,3000,1.0,2200,0.23328049407418602
RWA3D,referenceFronts,5000,2,300,0.1,300,0.3561448512240917
RWA3D,referenceFronts,5000,2,800,0.26666666666666666,700,0.2785569772397465
RWA3D,referenceFronts,5000,2,1500,0.5,1200,0.13693693348211122
RWA3D,referenceFronts,5000,2,2300,0.7666666666666667,2100,0.2681560861226423
RWA3D,referenceFronts,5000,2,3000,1.0,3000,0.09816684567486207
RWA3D,referenceFronts,5000,3,300,0.1,300,0.2599392509460747
RWA3D,referenceFronts,5000,3,800,0.26666666666666666,700,0.22795826681824669
RWA3D,referenceFronts,5000,3,1500,0.5,1400,0.18302973026210223
RWA3D,referenceFronts,5000,3,2300,0.7666666666666667,1900,0.13790274093226457
RWA3D,referenceFronts,5000,3,3000,1.0,1900,0.13790274093226457
RWA3D,referenceFronts,5000,4,300,0.1,300,0.21215542702507204
RWA3D,referenceFronts,5000,4,800,0.26666666666666666,800,0.33356773056899136
RWA3D,referenceFronts,5000,4,1500,0.5,1400,0.35825197936145464
RWA3D,referenceFronts,5000,4,2300,0.7666666666666667,2300,0.19774787844973088
RWA3D,referenceFronts,5000,4,3000,1.0,2700,0.2151652036579307
RWA3D,referenceFronts,5000,5,300,0.1,300,0.256479805177463
RWA3D,referenceFronts,5000,5,800,0.26666666666666666,800,0.13590626879896875
RWA3D,referenceFronts,5000,5,1500,0.5,1000,0.12006917727383928
RWA3D,referenceFronts,5000,5,2300,0.7666666666666667,1600,0.11485109855174282
RWA3D,referenceFronts,5000,5,3000,1.0,1600,0.11485109855174282
RWA3D,referenceFronts,5000,6,300,0.1,300,0.2965365192792729
RWA3D,referenceFronts,5000,6,800,0.26666666666666666,600,0.17652970030808424
RWA3D,referenceFronts,5000,6,1500,0.5,1200,0.1977798937870901
RWA3D,referenceFronts,5000,6,2300,0.7666666666666667,1900,0.17183304831815355
RWA3D,referenceFronts,5000,6,3000,1.0,3000,0.22593433279537706
RWA3D,referenceFronts,5000,7,300,0.1,300,0.30920938307970613
RWA3D,referenceFronts,5000,7,800,0.26666666666666666,700,0.29753907213209346
RWA3D,referenceFronts,5000,7,1500,0.5,1400,0.3141273167848128
RWA3D,referenceFronts,5000,7,2300,0.7666666666666667,1800,0.25111613218457013
RWA3D,referenceFronts,5000,7,3000,1.0,2600,0.14945987034123417
RWA3D,referenceFronts,5000,8,300,0.1,200,0.3974610843042686
RWA3D,referenceFronts,5000,8,800,0.26666666666666666,800,0.2662691349088484
RWA3D,referenceFronts,5000,8,1500,0.5,1100,0.23298359348946523
RWA3D,referenceFronts,5000,8,2300,0.7666666666666667,2000,0.08904237311417477
RWA3D,referenceFronts,5000,8,3000,1.0,3000,0.1935289198694354
RWA3D,referenceFronts,5000,9,300,0.1,300,0.337205780894993
RWA3D,referenceFronts,5000,9,800,0.26666666666666666,800,0.2518934493481261
RWA3D,referenceFronts,5000,9,1500,0.5,1500,0.21939614357155085
RWA3D,referenceFronts,5000,9,2300,0.7666666666666667,1500,0.21939614357155085
RWA3D,referenceFronts,5000,9,3000,1.0,2900,0.09720199551798499
RWA3D,referenceFronts,5000,10,300,0.1,300,0.17914048980816766
RWA3D,referenceFronts,5000,10,800,0.26666666666666666,700,0.19804635802585452
RWA3D,referenceFronts,5000,10,1500,0.5,1300,0.15052955047790822
RWA3D,referenceFronts,5000,10,2300,0.7666666666666667,1300,0.15052955047790822
RWA3D,referenceFronts,5000,10,3000,1.0,1300,0.15052955047790822
RWA3D,referenceFronts,5000,11,300,0.1,300,0.3397031714821982
RWA3D,referenceFronts,5000,11,800,0.26666666666666666,800,0.13910667238047525
RWA3D,referenceFronts,5000,11,1500,0.5,1200,0.08409981435501834
RWA3D,referenceFronts,5000,11,2300,0.7666666666666667,1200,0.08409981435501834
RWA3D,referenceFronts,5000,11,3000,1.0,1200,0.08409981435501834
RWA3D,referenceFronts,5000,12,300,0.1,300,0.41912189730459565
RWA3D,referenceFronts,5000,12,800,0.26666666666666666,700,0.11281697731490417
RWA3D,referenceFronts,5000,12,1500,0.5,1500,0.11758098586751502
RWA3D,referenceFronts,5000,12,2300,0.7666666666666667,1500,0.11758098586751502
RWA3D,referenceFronts,5000,12,3000,1.0,1500,0.11758098586751502
RWA3D,referenceFronts,5000,13,300,0.1,300,0.40407080940303786
RWA3D,referenceFronts,5000,13,800,0.26666666666666666,700,0.38041550517227674
RWA3D,referenceFronts,5000,13,1500,0.5,1500,0.3385978040363245
RWA3D,referenceFronts,5000,13,2300,0.7666666666666667,2300,0.28854056668905464
RWA3D,referenceFronts,5000,13,3000,1.0,2800,0.2739213131111349
RWA3D,referenceFronts,5000,14,300,0.1,300,0.2870874387284537
RWA3D,referenceFronts,5000,14,800,0.26666666666666666,800,0.2346506196429662
RWA3D,referenceFronts,5000,14,1500,0.5,1400,0.24879760336867038
RWA3D,referenceFronts,5000,14,2300,0.7666666666666667,1700,0.3245049860862838
RWA3D,referenceFronts,5000,14,3000,1.0,2400,0.3096746820876985
RWA3D,referenceFronts,5000,15,300,0.1,300,0.2861199490456252
RWA3D,referenceFronts,5000,15,800,0.26666666666666666,800,0.18361379666362454
RWA3D,referenceFronts,5000,15,1500,0.5,1300,0.1070692431577045
RWA3D,referenceFronts,5000,15,2300,0.7666666666666667,2200,0.11788362535213186
RWA3D,referenceFronts,5000,15,3000,1.0,3000,0.1068225651881375
RWA3D,referenceFronts,5000,16,300,0.1,300,0.16196547175784518
RWA3D,referenceFronts,5000,16,800,0.26666666666666666,500,0.18244136058451815
RWA3D,referenceFronts,5000,16,1500,0.5,900,0.17417803901233378
RWA3D,referenceFronts,5000,16,2300,0.7666666666666667,2200,0.08806356981940416
RWA3D,referenceFronts,5000,16,3000,1.0,2400,0.2625558697468387
RWA3D,referenceFronts,5000,17,300,0.1,300,0.20776861991442394
RWA3D,referenceFronts,5000,17,800,0.26666666666666666,700,0.25429139847392856
RWA3D,referenceFronts,5000,17,1500,0.5,700,0.25429139847392856
RWA3D,referenceFronts,5000,17,2300,0.7666666666666667,2300,0.2833169326379012
RWA3D,referenceFronts,5000,17,3000,1.0,2300,0.2833169326379012
RWA3D,referenceFronts,5000,18,300,0.1,300,0.17942564523971266
RWA3D,referenceFronts,5000,18,800,0.26666666666666666,800,0.13390661276364363
RWA3D,referenceFronts,5000,18,1500,0.5,1000,0.08755260140647729
RWA3D,referenceFronts,5000,18,2300,0.7666666666666667,2200,0.14973395264038805
RWA3D,referenceFronts,5000,18,3000,1.0,2600,0.11914464585251995
RWA3D,referenceFronts,5000,19,300,0.1,300,0.39925867217715655
RWA3D,referenceFronts,5000,19,800,0.26666666666666666,500,0.3897166054021944
RWA3D,referenceFronts,5000,19,1500,0.5,1100,0.247670177764465
RWA3D,referenceFronts,5000,19,2300,0.7666666666666667,2100,0.2229062026364334
RWA3D,referenceFronts,5000,19,3000,1.0,3000,0.23017089930222373
RWA3D,referenceFronts,5000,20,300,0.1,200,0.3157711654495122
RWA3D,referenceFronts,5000,20,800,0.26666666666666666,700,0.13474053310708095
RWA3D,referenceFronts,5000,20,1500,0.5,1100,0.10291615947289377
RWA3D,referenceFronts,5000,20,2300,0.7666666666666667,2000,0.047101594341163816
RWA3D,referenceFronts,5000,20,3000,1.0,2500,0.04728382125968207
RWA3D,referenceFronts,5000,21,300,0.1,300,0.2845211654495122
RWA3D,referenceFronts,5000,21,800,0.26666666666666666,700,0.19787896518821474
RWA3D,referenceFronts,5000,21,1500,0.5,1100,0.08014782248329093
RWA3D,referenceFronts,5000,21,2300,0.7666666666666667,2000,0.1734296663852597
RWA3D,referenceFronts,5000,21,3000,1.0,2800,0.09905067617388302
RWA3D,referenceFronts,5000,22,300,0.1,300,0.3998517567305837
RWA3D,referenceFronts,5000,22,800,0.26666666666666666,800,0.32922109388009535
RWA3D,referenceFronts,5000,22,1500,0.5,1500,0.18677299089874108
RWA3D,referenceFronts,5000,22,2300,0.7666666666666667,2100,0.11528289214180666
RWA3D,referenceFronts,5000,22,3000,1.0,2100,0.11528289214180666
RWA3D,referenceFronts,5000,23,300,0.1,300,0.33952742608037056
RWA3D,referenceFronts,5000,23,800,0.26666666666666666,700,0.21597390949593445
RWA3D,referenceFronts,5000,23,1500,0.5,1400,0.2488060949324544
RWA3D,referenceFronts,5000,23,2300,0.7666666666666667,1700,0.24765986940849108
RWA3D,referenceFronts,5000,23,3000,1.0,2700,0.173016967445162
RWA3D,referenceFronts,5000,24,300,0.1,300,0.2590173948479857
RWA3D,referenceFronts,5000,24,800,0.26666666666666666,800,0.20468421206955267
RWA3D,referenceFronts,5000,24,1500,0.5,1500,0.1972656851841436
RWA3D,referenceFronts,5000,24,2300,0.7666666666666667,2200,0.09170944466733721
RWA3D,referenceFronts,5000,24,3000,1.0,2200,0.09170944466733721
RWA3D,referenceFronts,5000,25,300,0.1,300,0.41660657814974306
RWA3D,referenceFronts,5000,25,800,0.26666666666666666,800,0.2842085632429678
RWA3D,referenceFronts,5000,25,1500,0.5,1300,0.26521905465364587
RWA3D,referenceFronts,5000,25,2300,0.7666666666666667,1300,0.26521905465364587
RWA3D,referenceFronts,5000,25,3000,1.0,1300,0.26521905465364587
RWA3D,referenceFronts,5000,26,300,0.1,300,0.3650536059346932
RWA3D,referenceFronts,5000,26,800,0.26666666666666666,700,0.2916712718122084
RWA3D,referenceFronts,5000,26,1500,0.5,1500,0.270081628636488
RWA3D,referenceFronts,5000,26,2300,0.7666666666666667,2300,0.27070690545794907
RWA3D,referenceFronts,5000,26,3000,1.0,2600,0.27888053437633936
RWA3D,referenceFronts,5000,27,300,0.1,300,0.29151746632253067
RWA3D,referenceFronts,5000,27,800,0.26666666666666666,600,0.34048901617685895
RWA3D,referenceFronts,5000,27,1500,0.5,1500,0.19455040263896936
RWA3D,referenceFronts,5000,27,2300,0.7666666666666667,2200,0.16439955287444732
RWA3D,referenceFronts,5000,27,3000,1.0,2200,0.16439955287444732
RWA3D,referenceFronts,5000,28,300,0.1,300,0.31677849316491247
RWA3D,referenceFronts,5000,28,800,0.26666666666666666,800,0.35381170308084287
RWA3D,referenceFronts,5000,28,1500,0.5,1200,0.1804804046932947
RWA3D,referenceFronts,5000,28,2300,0.7666666666666667,2000,0.0709739550275238
RWA3D,referenceFronts,5000,28,3000,1.0,2500,0.10269680512795597
RWA3D,referenceFronts,5000,29,300,0.1,300,0.18718800693692253
RWA3D,referenceFronts,5000,29,800,0.26666666666666666,600,0.20004735531177015
RWA3D,referenceFronts,5000,29,1500,0.5,1500,0.13373724227569214
RWA3D,referenceFronts,5000,29,2300,0.7666666666666667,2000,0.12100574236709663
RWA3D,referenceFronts,5000,29,3000,1.0,3000,0.0867089406066749
RWA3D,referenceFronts,5000,30,300,0.1,300,0.367310462675859
RWA3D,referenceFronts,5000,30,800,0.26666666666666666,700,0.25408037489110613
RWA3D,referenceFronts,5000,30,1500,0.5,1200,0.2281401666279427
RWA3D,referenceFronts,5000,30,2300,0.7666666666666667,1200,0.2281401666279427
RWA3D,referenceFronts,5000,30,3000,1.0,2800,0.19907913545573258
RE3D,extremePointsFronts,7000,1,300,0.1,300,0.2931216460794743
