Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
AGE-MOEA,RE31,IGD+,3,5.332392797532417E-7
AGE-MOEA,RE31,IGD+,4,6.319472106791906E-7
AGE-MOEA,RE31,IGD+,5,5.46341034421297E-7
AGE-MOEA,RE31,IGD+,6,5.354755582930079E-7
AGE-MOEA,RE31,IGD+,7,6.056928480154537E-7
AGE-MOEA,RE31,IGD+,8,6.170591777146237E-7
AGE-MOEA,RE31,IGD+,9,5.204036097286874E-7
AGE-MOEA,RE31,IGD+,10,6.375426177672859E-7
AGE-MOEA,RE31,IGD+,11,4.989475541609169E-7
AGE-MOEA,RE31,IGD+,12,5.367559665783727E-7
AGE-MOEA,RE31,IGD+,13,5.266529413998371E-7
AGE-MOEA,RE31,IGD+,14,5.239086115402668E-7
AGE-MOEA,RE31,IGD+,15,5.297464551144636E-7
AGE-MOEA,RE31,IGD+,16,6.345096433128643E-7
AGE-MOEA,RE31,IGD+,17,4.988720706678777E-7
AGE-MOEA,RE31,IGD+,18,4.834581176672325E-7
AGE-MOEA,RE31,IGD+,19,6.442359795033773E-7
AGE-MOEA,RE31,IGD+,20,5.675457230332216E-7
AGE-MOEA,RE31,IGD+,21,4.973492387178251E-7
AGE-MOEA,RE31,IGD+,22,6.187439472479731E-7
AGE-MOEA,RE31,IGD+,23,6.633212834809521E-7
AGE-MOEA,RE31,IGD+,24,5.995082327645022E-7
AGE-MOEA,RE31,IGD+,25,5.892126510898104E-7
AGE-MOEA,RE31,IGD+,26,5.507107671024071E-7
AGE-MOEA,RE31,IGD+,27,5.601448738653306E-7
AGE-MOEA,RE31,IGD+,28,5.652440208137434E-7
AGE-MOEA,RE31,IGD+,29,5.641555155134749E-7
AGE-MOEA,RE32,IGD+,0,4.343658372471218E-5
AGE-MOEA,RE32,IGD+,1,4.394417022805879E-5
AGE-MOEA,RE32,IGD+,2,4.7556943758069405E-5
AGE-MOEA,RE32,IGD+,3,3.8941679707810475E-5
AGE-MOEA,RE32,IGD+,4,3.805715677019878E-5
AGE-MOEA,RE32,IGD+,5,4.001891025206098E-5
AGE-MOEA,RE32,IGD+,6,3.819756618660262E-5
AGE-MOEA,RE32,IGD+,7,4.411565926393E-5
AGE-MOEA,RE32,IGD+,8,4.030218138117618E-5
AGE-MOEA,RE32,IGD+,9,4.1175646658604456E-5
AGE-MOEA,RE32,IGD+,10,3.8274035460111084E-5
AGE-MOEA,RE32,IGD+,11,5.1195262654776374E-5
AGE-MOEA,RE32,IGD+,12,4.5039380742473025E-5
AGE-MOEA,RE32,IGD+,13,4.3956326918454293E-5
AGE-MOEA,RE32,IGD+,14,3.4994078279444407E-5
AGE-MOEA,RE32,IGD+,15,4.0959569807198955E-5
AGE-MOEA,RE32,IGD+,16,3.837108635258037E-5
AGE-MOEA,RE32,IGD+,17,4.4523843626226955E-5
AGE-MOEA,RE32,IGD+,18,3.5338074540890665E-5
AGE-MOEA,RE32,IGD+,19,3.856551597520449E-5
AGE-MOEA,RE32,IGD+,20,4.218448152252373E-5
AGE-MOEA,RE32,IGD+,21,4.794577277438713E-5
AGE-MOEA,RE32,IGD+,22,4.641833204249532E-5
AGE-MOEA,RE32,IGD+,23,4.1793410027187656E-5
AGE-MOEA,RE32,IGD+,24,3.578849618201281E-5
AGE-MOEA,RE32,IGD+,25,4.5400145722835036E-5
AGE-MOEA,RE32,IGD+,26,4.255066990197813E-5
AGE-MOEA,RE32,IGD+,27,4.029516998220538E-5
AGE-MOEA,RE32,IGD+,28,4.0038316918068806E-5
AGE-MOEA,RE32,IGD+,29,4.0861581820892084E-5
AGE-MOEA,RE33,IGD+,0,2.373062389926825E-5
AGE-MOEA,RE33,IGD+,1,1.414899650326425E-4
AGE-MOEA,RE33,IGD+,2,6.098213439337623E-5
AGE-MOEA,RE33,IGD+,3,1.882383100590315E-4
AGE-MOEA,RE33,IGD+,4,1.9755472971946005E-5
AGE-MOEA,RE33,IGD+,5,3.305060153436845E-4
AGE-MOEA,RE33,IGD+,6,1.5286805444441725E-4
AGE-MOEA,RE33,IGD+,7,1.1507484302779314E-4
AGE-MOEA,RE33,IGD+,8,2.8966777582331674E-4
AGE-MOEA,RE33,IGD+,9,1.9959409861657857E-5
AGE-MOEA,RE33,IGD+,10,1.5294471200904755E-4
AGE-MOEA,RE33,IGD+,11,3.9133166082029564E-5
AGE-MOEA,RE33,IGD+,12,1.8666564788607436E-4
AGE-MOEA,RE33,IGD+,13,1.049117427775336E-4
AGE-MOEA,RE33,IGD+,14,2.1648794084432092E-4
AGE-MOEA,RE33,IGD+,15,5.3403354150532044E-5
AGE-MOEA,RE33,IGD+,16,2.07404485437295E-5
AGE-MOEA,RE33,IGD+,17,6.430808542799615E-5
AGE-MOEA,RE33,IGD+,18,3.304320560740607E-5
AGE-MOEA,RE33,IGD+,19,8.663108917359112E-5
AGE-MOEA,RE33,IGD+,20,1.9140635241837288E-5
AGE-MOEA,RE33,IGD+,21,1.2961484149494313E-4
AGE-MOEA,RE33,IGD+,22,1.4101865835142042E-5
AGE-MOEA,RE33,IGD+,23,8.909471833126591E-4
AGE-MOEA,RE33,IGD+,24,2.5208264066672635E-5
AGE-MOEA,RE33,IGD+,25,7.373173831061213E-5
AGE-MOEA,RE33,IGD+,26,4.454250115781072E-5
AGE-MOEA,RE33,IGD+,27,2.46550627188248E-4
AGE-MOEA,RE33,IGD+,28,4.2374199257731006E-5
AGE-MOEA,RE33,IGD+,29,2.153151925356647E-4
AGE-MOEA,RE34,IGD+,0,0.018265762924307614
AGE-MOEA,RE34,IGD+,1,0.016475611819309864
AGE-MOEA,RE34,IGD+,2,0.018119151648895895
AGE-MOEA,RE34,IGD+,3,0.02006740550995505
AGE-MOEA,RE34,IGD+,4,0.01852664321274055
AGE-MOEA,RE34,IGD+,5,0.019620429605279044
AGE-MOEA,RE34,IGD+,6,0.020244706783074193
AGE-MOEA,RE34,IGD+,7,0.03946740378237944
AGE-MOEA,RE34,IGD+,8,0.01666745081424708
AGE-MOEA,RE34,IGD+,9,0.01591988113951635
AGE-MOEA,RE34,IGD+,10,0.023890736572815294
AGE-MOEA,RE34,IGD+,11,0.01818883483478115
AGE-MOEA,RE34,IGD+,12,0.018972880049313134
AGE-MOEA,RE34,IGD+,13,0.01866879212722568
AGE-MOEA,RE34,IGD+,14,0.01717090178402687
AGE-MOEA,RE34,IGD+,15,0.01765912251919745
AGE-MOEA,RE34,IGD+,16,0.018151118310443286
AGE-MOEA,RE34,IGD+,17,0.015260655020504778
AGE-MOEA,RE34,IGD+,18,0.017864834036860996
AGE-MOEA,RE34,IGD+,19,0.02004652991164646
AGE-MOEA,RE34,IGD+,20,0.01796025083588576
AGE-MOEA,RE34,IGD+,21,0.017316562254064683
AGE-MOEA,RE34,IGD+,22,0.01829099436420354
AGE-MOEA,RE34,IGD+,23,0.018951201789721026
AGE-MOEA,RE34,IGD+,24,0.021113577552864037
AGE-MOEA,RE34,IGD+,25,0.017370481358843948
AGE-MOEA,RE34,IGD+,26,0.01939214760278112
AGE-MOEA,RE34,IGD+,27,0.039849792103079616
AGE-MOEA,RE34,IGD+,28,0.018540153425950973
AGE-MOEA,RE34,IGD+,29,0.016832887081079117
AGE-MOEA,RE35,IGD+,0,0.0010764077110765099
AGE-MOEA,RE35,IGD+,1,0.0012011501325667336
AGE-MOEA,RE35,IGD+,2,0.0011877913198796812
AGE-MOEA,RE35,IGD+,3,0.0011330300210730582
AGE-MOEA,RE35,IGD+,4,0.0012831422943328159
AGE-MOEA,RE35,IGD+,5,0.001301208519747304
AGE-MOEA,RE35,IGD+,6,0.0013654374207478332
AGE-MOEA,RE35,IGD+,7,0.0011460065811071574
AGE-MOEA,RE35,IGD+,8,0.0013106062688516315
AGE-MOEA,RE35,IGD+,9,0.001034823741497307
AGE-MOEA,RE35,IGD+,10,0.0010656392763897405
AGE-MOEA,RE35,IGD+,11,0.0013142158580310998
AGE-MOEA,RE35,IGD+,12,0.0010293156421798053
AGE-MOEA,RE35,IGD+,13,9.986454036659325E-4
AGE-MOEA,RE35,IGD+,14,0.0013016297223493562
AGE-MOEA,RE35,IGD+,15,0.0014323243798496125
AGE-MOEA,RE35,IGD+,16,0.001764487936813818
AGE-MOEA,RE35,IGD+,17,0.0012511836108446363
AGE-MOEA,RE35,IGD+,18,0.0015367992474955177
AGE-MOEA,RE35,IGD+,19,0.0011000792688981545
AGE-MOEA,RE35,IGD+,20,0.001054832877671537
AGE-MOEA,RE35,IGD+,21,0.0011439081195030653
AGE-MOEA,RE35,IGD+,22,0.001121190160887525
AGE-MOEA,RE35,IGD+,23,0.0010914344642751375
AGE-MOEA,RE35,IGD+,24,0.0014594450610460597
AGE-MOEA,RE35,IGD+,25,0.0013305945012446053
AGE-MOEA,RE35,IGD+,26,0.0010064790109279985
AGE-MOEA,RE35,IGD+,27,0.0010856140628596864
AGE-MOEA,RE35,IGD+,28,0.001278100043543498
AGE-MOEA,RE35,IGD+,29,0.0010725599996270316
AGE-MOEA,RE36,IGD+,0,0.003086054944162309
AGE-MOEA,RE36,IGD+,1,0.01463646935017238
AGE-MOEA,RE36,IGD+,2,0.009767367755683624
AGE-MOEA,RE36,IGD+,3,0.0010801091071433852
AGE-MOEA,RE36,IGD+,4,1.1485816470725985E-4
AGE-MOEA,RE36,IGD+,5,0.0010012442961611322
AGE-MOEA,RE36,IGD+,6,0.001080109107143396
AGE-MOEA,RE36,IGD+,7,0.0010801091071433852
AGE-MOEA,RE36,IGD+,8,0.005906363898953015
AGE-MOEA,RE36,IGD+,9,2.1244074481895973E-4
AGE-MOEA,RE36,IGD+,10,2.6421558045740143E-4
AGE-MOEA,RE36,IGD+,11,7.438180382594873E-4
AGE-MOEA,RE36,IGD+,12,0.001944967074449652
AGE-MOEA,RE36,IGD+,13,0.0011229558887588692
AGE-MOEA,RE36,IGD+,14,0.00137254630758675
AGE-MOEA,RE36,IGD+,15,0.014636469350172371
AGE-MOEA,RE36,IGD+,16,0.0019957102410081934
AGE-MOEA,RE36,IGD+,17,0.0030652438665053202
AGE-MOEA,RE36,IGD+,18,2.2314600677215312E-4
AGE-MOEA,RE36,IGD+,19,0.0010843551846008038
AGE-MOEA,RE36,IGD+,20,1.1485816470726519E-4
AGE-MOEA,RE36,IGD+,21,1.3222848157843395E-4
AGE-MOEA,RE36,IGD+,22,0.0013770943470016099
AGE-MOEA,RE36,IGD+,23,0.0011229558887588798
AGE-MOEA,RE36,IGD+,24,4.290164289487249E-4
AGE-MOEA,RE36,IGD+,25,0.0010508737729358374
AGE-MOEA,RE36,IGD+,26,0.001055636260707144
AGE-MOEA,RE36,IGD+,27,0.0013770943470016207
AGE-MOEA,RE36,IGD+,28,1.1485816470727591E-4
AGE-MOEA,RE36,IGD+,29,0.001318995998276538
AGE-MOEA,RE37,IGD+,0,0.019847698429668513
AGE-MOEA,RE37,IGD+,1,0.01936841923140312
AGE-MOEA,RE37,IGD+,2,0.01876035634649497
AGE-MOEA,RE37,IGD+,3,0.019966824284916827
AGE-MOEA,RE37,IGD+,4,0.01971572553846225
AGE-MOEA,RE37,IGD+,5,0.020998409150803057
AGE-MOEA,RE37,IGD+,6,0.018644557752021996
AGE-MOEA,RE37,IGD+,7,0.01857700468226234
AGE-MOEA,RE37,IGD+,8,0.019744518187347494
AGE-MOEA,RE37,IGD+,9,0.018790204687808624
AGE-MOEA,RE37,IGD+,10,0.019691893612283618
AGE-MOEA,RE37,IGD+,11,0.01832236472701193
AGE-MOEA,RE37,IGD+,12,0.018708375134324398
AGE-MOEA,RE37,IGD+,13,0.019422411900613962
AGE-MOEA,RE37,IGD+,14,0.01862994680631678
AGE-MOEA,RE37,IGD+,15,0.01989125032528859
AGE-MOEA,RE37,IGD+,16,0.019833254562612035
AGE-MOEA,RE37,IGD+,17,0.018727693208676448
AGE-MOEA,RE37,IGD+,18,0.01822771901105408
AGE-MOEA,RE37,IGD+,19,0.019656401208058432
AGE-MOEA,RE37,IGD+,20,0.01994654422373503
AGE-MOEA,RE37,IGD+,21,0.02004872911731795
AGE-MOEA,RE37,IGD+,22,0.018444410778867704
AGE-MOEA,RE37,IGD+,23,0.019086306759977155
AGE-MOEA,RE37,IGD+,24,0.019048920632749038
AGE-MOEA,RE37,IGD+,25,0.019064982624268315
AGE-MOEA,RE37,IGD+,26,0.01926246407362432
AGE-MOEA,RE37,IGD+,27,0.019397095126059378
AGE-MOEA,RE37,IGD+,28,0.01929735331320408
AGE-MOEA,RE37,IGD+,29,0.02020948878742239
AGE-MOEA,RE41,IGD+,0,0.24918559581013128
AGE-MOEA,RE41,IGD+,1,0.24918560686869207
AGE-MOEA,RE41,IGD+,2,0.24918560686869207
AGE-MOEA,RE41,IGD+,3,0.251600536108607
AGE-MOEA,RE41,IGD+,4,0.24918559581013128
AGE-MOEA,RE41,IGD+,5,0.251600536108607
AGE-MOEA,RE41,IGD+,6,0.251600536108607
AGE-MOEA,RE41,IGD+,7,0.24918559581013128
AGE-MOEA,RE41,IGD+,8,0.24918560686869207
AGE-MOEA,RE41,IGD+,9,0.251600536108607
AGE-MOEA,RE41,IGD+,10,0.24918559581013128
AGE-MOEA,RE41,IGD+,11,0.2516005471671678
AGE-MOEA,RE41,IGD+,12,0.2516005471671678
AGE-MOEA,RE41,IGD+,13,0.24918559581013128
AGE-MOEA,RE41,IGD+,14,0.24918560686869207
AGE-MOEA,RE41,IGD+,15,0.24918559581013128
AGE-MOEA,RE41,IGD+,16,0.24918560686869207
AGE-MOEA,RE41,IGD+,17,0.2516005471671678
AGE-MOEA,RE41,IGD+,18,0.24918560686869207
AGE-MOEA,RE41,IGD+,19,0.251600536108607
AGE-MOEA,RE41,IGD+,20,0.24918559581013128
AGE-MOEA,RE41,IGD+,21,0.24918559581013128
AGE-MOEA,RE41,IGD+,22,0.251600536108607
AGE-MOEA,RE41,IGD+,23,0.2516005471671678
AGE-MOEA,RE41,IGD+,24,0.24918560686869207
AGE-MOEA,RE41,IGD+,25,0.24918560686869207
AGE-MOEA,RE41,IGD+,26,0.24918560686869207
AGE-MOEA,RE41,IGD+,27,0.251600536108607
AGE-MOEA,RE41,IGD+,28,0.24918560686869207
AGE-MOEA,RE41,IGD+,29,0.24918560686869207
AGE-MOEA,RE42,IGD+,0,0.014708865927847162
AGE-MOEA,RE42,IGD+,1,0.016293661179350216
AGE-MOEA,RE42,IGD+,2,0.013061622967294014
AGE-MOEA,RE42,IGD+,3,0.017297878422533688
AGE-MOEA,RE42,IGD+,4,0.013948431789945405
AGE-MOEA,RE42,IGD+,5,0.04339009417673201
AGE-MOEA,RE42,IGD+,6,0.01656337254494255
AGE-MOEA,RE42,IGD+,7,0.025220773585749166
AGE-MOEA,RE42,IGD+,8,0.019858011463390304
AGE-MOEA,RE42,IGD+,9,0.017474433987006845
AGE-MOEA,RE42,IGD+,10,0.019586648243719237
AGE-MOEA,RE42,IGD+,11,0.017168154988928267
AGE-MOEA,RE42,IGD+,12,0.019197137842545904
AGE-MOEA,RE42,IGD+,13,0.01625974215706837
AGE-MOEA,RE42,IGD+,14,0.012654736549667766
AGE-MOEA,RE42,IGD+,15,0.01775352497810309
AGE-MOEA,RE42,IGD+,16,0.0188436367200375
AGE-MOEA,RE42,IGD+,17,0.01835122556910364
AGE-MOEA,RE42,IGD+,18,0.01489665739076193
AGE-MOEA,RE42,IGD+,19,0.017758207235949435
AGE-MOEA,RE42,IGD+,20,0.02123819320355589
AGE-MOEA,RE42,IGD+,21,0.015657713362166127
AGE-MOEA,RE42,IGD+,22,0.020850308705869867
AGE-MOEA,RE42,IGD+,23,0.017754809215845945
AGE-MOEA,RE42,IGD+,24,0.019580558785345602
AGE-MOEA,RE42,IGD+,25,0.020210781549503808
AGE-MOEA,RE42,IGD+,26,0.01696160255569882
AGE-MOEA,RE42,IGD+,27,0.015108296570887261
AGE-MOEA,RE42,IGD+,28,0.01627122185846669
AGE-MOEA,RE42,IGD+,29,0.018081409970281934
AGE-MOEA,RE61,IGD+,0,0.025758645887504834
AGE-MOEA,RE61,IGD+,1,0.023452749704076188
AGE-MOEA,RE61,IGD+,2,0.026882901354879987
AGE-MOEA,RE61,IGD+,3,0.027023683104209394
AGE-MOEA,RE61,IGD+,4,0.023763488955862843
AGE-MOEA,RE61,IGD+,5,0.02429228746391229
AGE-MOEA,RE61,IGD+,6,0.03732585213121001
AGE-MOEA,RE61,IGD+,7,0.028823035105502503
AGE-MOEA,RE61,IGD+,8,0.025394275934266457
AGE-MOEA,RE61,IGD+,9,0.022612118381970893
AGE-MOEA,RE61,IGD+,10,0.02418577962386233
AGE-MOEA,RE61,IGD+,11,0.023406841282864087
AGE-MOEA,RE61,IGD+,12,0.0262430096226873
AGE-MOEA,RE61,IGD+,13,0.024867211658978487
AGE-MOEA,RE61,IGD+,14,0.022315519906946895
AGE-MOEA,RE61,IGD+,15,0.02752314689494509
AGE-MOEA,RE61,IGD+,16,0.02723208302249767
AGE-MOEA,RE61,IGD+,17,0.02487838851408492
AGE-MOEA,RE61,IGD+,18,0.02544512420314467
AGE-MOEA,RE61,IGD+,19,0.024251796066949747
AGE-MOEA,RE61,IGD+,20,0.02817391476372235
AGE-MOEA,RE61,IGD+,21,0.02577099910696968
AGE-MOEA,RE61,IGD+,22,0.02138268002618481
AGE-MOEA,RE61,IGD+,23,0.025984023321122707
AGE-MOEA,RE61,IGD+,24,0.022274718389704403
AGE-MOEA,RE61,IGD+,25,0.02481982280619758
AGE-MOEA,RE61,IGD+,26,0.025968693084517543
AGE-MOEA,RE61,IGD+,27,0.024246403608652375
AGE-MOEA,RE61,IGD+,28,0.020834088370579127
AGE-MOEA,RE61,IGD+,29,0.028943033354323754
AGE-MOEA,RE91,IGD+,0,0.12087119884826218
AGE-MOEA,RE91,IGD+,1,0.1330549390571381
AGE-MOEA,RE91,IGD+,2,0.12875407617747775
AGE-MOEA,RE91,IGD+,3,0.12493134513519276
AGE-MOEA,RE91,IGD+,4,0.13751449147723935
AGE-MOEA,RE91,IGD+,5,0.1217459432002482
AGE-MOEA,RE91,IGD+,6,0.12708038826611684
AGE-MOEA,RE91,IGD+,7,0.13176670778523852
AGE-MOEA,RE91,IGD+,8,0.12009742832373424
AGE-MOEA,RE91,IGD+,9,0.12663928335805275
AGE-MOEA,RE91,IGD+,10,0.12824737249644813
AGE-MOEA,RE91,IGD+,11,0.1274865048652971
AGE-MOEA,RE91,IGD+,12,0.11544491341916731
AGE-MOEA,RE91,IGD+,13,0.1703061931193906
AGE-MOEA,RE91,IGD+,14,0.12454378302902534
AGE-MOEA,RE91,IGD+,15,0.1248924120297158
AGE-MOEA,RE91,IGD+,16,0.12998734582619584
AGE-MOEA,RE91,IGD+,17,0.12976147049017295
AGE-MOEA,RE91,IGD+,18,0.1324040747892824
AGE-MOEA,RE91,IGD+,19,0.12969437279389107
AGE-MOEA,RE91,IGD+,20,0.1249451822902014
AGE-MOEA,RE91,IGD+,21,0.13874654774676481
AGE-MOEA,RE91,IGD+,22,0.1313250847898181
AGE-MOEA,RE91,IGD+,23,0.12536314185893704
AGE-MOEA,RE91,IGD+,24,0.12070614546761178
AGE-MOEA,RE91,IGD+,25,0.12454485740889928
AGE-MOEA,RE91,IGD+,26,0.13184140990155485
AGE-MOEA,RE91,IGD+,27,0.1226378119501924
AGE-MOEA,RE91,IGD+,28,0.13320965709425267
AGE-MOEA,RE91,IGD+,29,0.12929256308083775
AGE-MOEA,RWA1,IGD+,0,0.0016613167799694496
AGE-MOEA,RWA1,IGD+,1,0.001703026161842156
AGE-MOEA,RWA1,IGD+,2,0.0017102646445776352
AGE-MOEA,RWA1,IGD+,3,0.0016421838606895526
AGE-MOEA,RWA1,IGD+,4,0.0017123141626361757
AGE-MOEA,RWA1,IGD+,5,0.0017464153049978187
AGE-MOEA,RWA1,IGD+,6,0.0017316241005968123
AGE-MOEA,RWA1,IGD+,7,0.0016994976410670591
AGE-MOEA,RWA1,IGD+,8,0.0017482499598194248
AGE-MOEA,RWA1,IGD+,9,0.0016748894496262433
AGE-MOEA,RWA1,IGD+,10,0.0017474922684376248
AGE-MOEA,RWA1,IGD+,11,0.0016812397559872272
AGE-MOEA,RWA1,IGD+,12,0.0016106775290747745
AGE-MOEA,RWA1,IGD+,13,0.0016967932602092387
AGE-MOEA,RWA1,IGD+,14,0.0016320659142429537
AGE-MOEA,RWA1,IGD+,15,0.0017361403687010328
AGE-MOEA,RWA1,IGD+,16,0.0016942311352242795
AGE-MOEA,RWA1,IGD+,17,0.0017057560565357274
AGE-MOEA,RWA1,IGD+,18,0.0016987594641771095
AGE-MOEA,RWA1,IGD+,19,0.0017025402198506884
AGE-MOEA,RWA1,IGD+,20,0.0017161992116539457
AGE-MOEA,RWA1,IGD+,21,0.0017168607448289368
AGE-MOEA,RWA1,IGD+,22,0.0017193623806810094
AGE-MOEA,RWA1,IGD+,23,0.0016841850826415663
AGE-MOEA,RWA1,IGD+,24,0.0016598502836728463
AGE-MOEA,RWA1,IGD+,25,0.0016686442761648663
AGE-MOEA,RWA1,IGD+,26,0.0016920972757984516
AGE-MOEA,RWA1,IGD+,27,0.0017020918129886913
AGE-MOEA,RWA1,IGD+,28,0.0017228768683643554
AGE-MOEA,RWA1,IGD+,29,0.0016946242178324884
AGE-MOEA,RWA2,IGD+,0,0.01714507667113926
AGE-MOEA,RWA2,IGD+,1,0.01595363672536866
AGE-MOEA,RWA2,IGD+,2,0.014527577823591445
AGE-MOEA,RWA2,IGD+,3,0.01711808818463745
AGE-MOEA,RWA2,IGD+,4,0.01638725122604739
AGE-MOEA,RWA2,IGD+,5,0.016320912104812235
AGE-MOEA,RWA2,IGD+,6,0.016821896424974406
AGE-MOEA,RWA2,IGD+,7,0.016449843448003557
AGE-MOEA,RWA2,IGD+,8,0.017221886069901195
AGE-MOEA,RWA2,IGD+,9,0.01629381613706287
AGE-MOEA,RWA2,IGD+,10,0.015970875220910466
AGE-MOEA,RWA2,IGD+,11,0.01611874194843914
AGE-MOEA,RWA2,IGD+,12,0.01564356455953223
AGE-MOEA,RWA2,IGD+,13,0.014863289290974269
AGE-MOEA,RWA2,IGD+,14,0.01584860712346882
AGE-MOEA,RWA2,IGD+,15,0.018638869370979392
AGE-MOEA,RWA2,IGD+,16,0.016507727970328196
AGE-MOEA,RWA2,IGD+,17,0.019196604453865274
AGE-MOEA,RWA2,IGD+,18,0.019405554347669322
AGE-MOEA,RWA2,IGD+,19,0.017330111038672016
AGE-MOEA,RWA2,IGD+,20,0.01888154683922131
AGE-MOEA,RWA2,IGD+,21,0.014428627565931803
AGE-MOEA,RWA2,IGD+,22,0.016001856473945527
AGE-MOEA,RWA2,IGD+,23,0.018162903836198275
AGE-MOEA,RWA2,IGD+,24,0.016629520957953597
AGE-MOEA,RWA2,IGD+,25,0.01915845275975973
AGE-MOEA,RWA2,IGD+,26,0.014426736700549052
AGE-MOEA,RWA2,IGD+,27,0.018085366000824134
AGE-MOEA,RWA2,IGD+,28,0.016319376384519163
AGE-MOEA,RWA2,IGD+,29,0.01595470435357466
AGE-MOEA,RWA3,IGD+,0,0.00527291969039195
AGE-MOEA,RWA3,IGD+,1,0.005735398087104926
AGE-MOEA,RWA3,IGD+,2,0.0054795081521182565
AGE-MOEA,RWA3,IGD+,3,0.005236850292577091
AGE-MOEA,RWA3,IGD+,4,0.006140073779750867
AGE-MOEA,RWA3,IGD+,5,0.005517875422524729
AGE-MOEA,RWA3,IGD+,6,0.005380677716599808
AGE-MOEA,RWA3,IGD+,7,0.005371364741965055
AGE-MOEA,RWA3,IGD+,8,0.005416696388912856
AGE-MOEA,RWA3,IGD+,9,0.005219699067903999
AGE-MOEA,RWA3,IGD+,10,0.005484147049038191
AGE-MOEA,RWA3,IGD+,11,0.005480562962292559
AGE-MOEA,RWA3,IGD+,12,0.005554079342300562
AGE-MOEA,RWA3,IGD+,13,0.005062683034911971
AGE-MOEA,RWA3,IGD+,14,0.005215478811579209
AGE-MOEA,RWA3,IGD+,15,0.005398796646530539
AGE-MOEA,RWA3,IGD+,16,0.005574229411195849
AGE-MOEA,RWA3,IGD+,17,0.0054917521478313695
AGE-MOEA,RWA3,IGD+,18,0.005306607526304636
AGE-MOEA,RWA3,IGD+,19,0.0055717334351241005
AGE-MOEA,RWA3,IGD+,20,0.005720412606980689
AGE-MOEA,RWA3,IGD+,21,0.00566090978040632
AGE-MOEA,RWA3,IGD+,22,0.005248234498989807
AGE-MOEA,RWA3,IGD+,23,0.00536342924989299
AGE-MOEA,RWA3,IGD+,24,0.005666824380472543
AGE-MOEA,RWA3,IGD+,25,0.0050956565113090425
AGE-MOEA,RWA3,IGD+,26,0.005203434705575847
AGE-MOEA,RWA3,IGD+,27,0.005334236202690209
AGE-MOEA,RWA3,IGD+,28,0.005408856965783451
AGE-MOEA,RWA3,IGD+,29,0.005189427871154748
AGE-MOEA,RWA4,IGD+,0,0.0024633278747668084
AGE-MOEA,RWA4,IGD+,1,0.005361634907083189
AGE-MOEA,RWA4,IGD+,2,0.01873845136923615
AGE-MOEA,RWA4,IGD+,3,0.019468791930367203
AGE-MOEA,RWA4,IGD+,4,0.0321985101931183
AGE-MOEA,RWA4,IGD+,5,0.012270323214667237
AGE-MOEA,RWA4,IGD+,6,0.0025894265299629634
AGE-MOEA,RWA4,IGD+,7,0.005649177652215955
AGE-MOEA,RWA4,IGD+,8,0.0034785064018107103
AGE-MOEA,RWA4,IGD+,9,0.02552620029585571
AGE-MOEA,RWA4,IGD+,10,0.0132768426176584
AGE-MOEA,RWA4,IGD+,11,0.003415892291382546
AGE-MOEA,RWA4,IGD+,12,0.010586920809845296
AGE-MOEA,RWA4,IGD+,13,0.020208409759668755
AGE-MOEA,RWA4,IGD+,14,0.011156434963424375
AGE-MOEA,RWA4,IGD+,15,0.01501310369591138
AGE-MOEA,RWA4,IGD+,16,0.02217871782788853
AGE-MOEA,RWA4,IGD+,17,0.00995414883385203
AGE-MOEA,RWA4,IGD+,18,0.002746746183109165
AGE-MOEA,RWA4,IGD+,19,0.005768639071792964
AGE-MOEA,RWA4,IGD+,20,0.008161660468639259
AGE-MOEA,RWA4,IGD+,21,0.0036079730503753853
AGE-MOEA,RWA4,IGD+,22,0.0033998230537676324
AGE-MOEA,RWA4,IGD+,23,0.003064984658904408
AGE-MOEA,RWA4,IGD+,24,0.009809914998321696
AGE-MOEA,RWA4,IGD+,25,0.013158551311453425
AGE-MOEA,RWA4,IGD+,26,0.012195406677429806
AGE-MOEA,RWA4,IGD+,27,0.011912787847572333
AGE-MOEA,RWA4,IGD+,28,0.003347921614373019
AGE-MOEA,RWA4,IGD+,29,0.02096579149438018
AGE-MOEA,RWA5,IGD+,0,0.647866410436217
AGE-MOEA,RWA5,IGD+,1,0.6475724972880842
AGE-MOEA,RWA5,IGD+,2,0.6476499783498353
AGE-MOEA,RWA5,IGD+,3,0.647678887309114
AGE-MOEA,RWA5,IGD+,4,0.6477379845458661
AGE-MOEA,RWA5,IGD+,5,0.6476795489873286
AGE-MOEA,RWA5,IGD+,6,0.6475530240773446
AGE-MOEA,RWA5,IGD+,7,0.6473997422445018
AGE-MOEA,RWA5,IGD+,8,0.647851797045825
AGE-MOEA,RWA5,IGD+,9,0.6475179888920771
AGE-MOEA,RWA5,IGD+,10,0.6476147955498591
AGE-MOEA,RWA5,IGD+,11,0.6479100496582322
AGE-MOEA,RWA5,IGD+,12,0.647415475566384
AGE-MOEA,RWA5,IGD+,13,0.6477886481050934
AGE-MOEA,RWA5,IGD+,14,0.6474494206585559
AGE-MOEA,RWA5,IGD+,15,0.6476022440524527
AGE-MOEA,RWA5,IGD+,16,0.6479450602623935
AGE-MOEA,RWA5,IGD+,17,0.6477041843967691
AGE-MOEA,RWA5,IGD+,18,0.6474431514945438
